country_iso3,country_name,year,gdp_growth,inflation,gov_debt_gdp,external_debt_gni,reserves_months_imports,current_account_gdp,exports_gdp,gdp_per_capita,fx_official_rate,real_interest_rate,spread_bps,provenance,data_note,voice_accountability,political_stability,government_effectiveness,regulatory_quality,rule_of_law,control_corruption
ARG,Argentina,2018,-2.6563999490248267,11.225043216374113,156.00033539129967,127.5464115559771,4.060878759401499,2.889357193730248,17.01311237732112,902.9738588994635,31.556356145304946,-0.8539449213032144,3000.0,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.8051961224343716,-1.1323036707699956,-0.5545254479917163,-1.1145798482209457,-1.1999255235693782,-1.3578684849905454
ARG,Argentina,2019,-4.988605358087958,6.573438097758257,149.20266458583933,118.8980699510415,4.212248109121304,-6.172888020323613,8.310505153701426,1093.9940765680753,35.497193194466035,1.289975795256613,3000.0,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-1.2032779789506927,-1.2753625942430213,-1.2448058953616075,-0.8911845538646617,-0.8180809206856757,-0.8772482435195501
ARG,Argentina,2020,-1.3526320497319322,16.263533096211525,141.27580228631174,126.15278835075846,0.626737273276417,-5.8784004482090015,20.130553367262024,742.8922616010689,38.457670466355026,5.376343652525868,1976.7488603573577,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.8823578860803131,-1.8309861297811283,-1.1225260729324997,-1.3703547552276358,-1.3314489744710185,-0.5716528959547202
ARG,Argentina,2021,-0.8027012401513163,10.665536249552485,146.67869371032512,133.6921839720764,2.48981783518569,-4.506001437215989,21.538772860719646,828.927279299845,41.201182785374314,4.941381787740681,1081.8935442484762,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.6074822128346622,-0.7535741485019414,-1.2234710460519986,-0.42731482113920144,-0.5083643162424736,-0.8929963559801035
ARG,Argentina,2022,0.8078366774198935,12.454426614680116,141.86884052614303,117.72619152654244,0.42661631910689546,1.0337540685126974,30.546950737460485,1241.685890097553,44.69629604105179,3.501190640150526,1756.030423922825,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.5510676059386265,-0.6664873963771762,-0.6473020329587615,-0.7181252349221022,-0.5641749278835734,-0.4608797192493111
ARG,Argentina,2023,-0.47229533635469634,11.326028361116816,137.3463714500415,108.26574316478117,2.0312719709518885,-5.071697035123907,16.978732208244473,1000.7203926902197,45.01933255982386,5.133575960709709,1936.4791016162078,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.40287896627940817,-1.0483360476727126,-0.3075203698584653,-0.4156481192156975,-1.1439313250272662,-0.814910248812743
BRA,Brazil,2000,3.067550389300168,,103.71416854427896,86.90378575291457,4.040932611781605,0.9127152787672375,35.994941297773806,3929.068999915146,8.164070588694175,3.427966683440237,169.7247989797716,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.5321878413489893,-0.1183139916754193,,0.24497192497013787,0.3120686637460188,0.15323221547827226
BRA,Brazil,2001,2.8364708604690403,10.419396619564191,107.40003864721011,75.30793503383131,4.4072467612053146,4.7624617720745785,28.770056630281257,4754.710942619549,8.548280849127758,4.558314999300589,309.8552820937223,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,,,0.2731336293488601,0.3171034863170612,,
BRA,Brazil,2002,1.08561656890237,5.946680374330542,132.89026542443094,85.36254327547992,4.115312026464505,-2.663738742593732,29.54284900288808,3530.91269429098,8.657592228479633,1.0914175516428117,366.51860695047867,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.2673319669344682,-0.20051926793029154,0.020752902762991354,0.04886250272042178,0.38703703212790375,0.43641378362198424
BRA,Brazil,2003,1.0949552704594798,10.550356342071163,130.60821073827688,99.05665694550088,3.3315691877720797,0.8246255126312557,42.290598129905774,3850.6895559960585,9.413760103264398,0.9949909892268185,151.8276562020057,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.4208307597769247,-0.3275153610917052,0.3477107841586611,-0.19312968773229075,0.4170790247409142,-0.18561369763909513
BRA,Brazil,2004,0.06369956888295669,2.683382708469331,122.38034616758479,93.375994441521,2.4513315022154827,-0.5986920194393937,34.10984706530526,2782.0392492307665,9.782186665495367,3.6638647319151696,263.65841550983095,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.2721145404438676,-0.38674676230846544,0.5041472442277313,-0.3389759290677745,0.6805800887079109,0.24062545928685503
BRA,Brazil,2005,0.29469040864116913,9.32694162453331,122.95916568682267,96.88045816396081,4.527370703961336,1.7587633255168877,24.607348475510396,2946.519952604851,9.647764646506458,2.6124398140144205,266.855244593273,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.1382729094702651,-0.3500912822398359,-0.30495210274184703,0.42718289914186786,0.16077419868130688,-0.2052084703777951
BRA,Brazil,2006,-0.7237245116065978,12.846067214267528,108.7137681832583,96.05941841304193,,2.891281095863381,27.651890246331124,3052.792954430213,10.623158335499065,-0.5551914909639879,245.26170873472012,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.21035877243209566,-0.23669176657117785,0.40261236880300116,-0.12122368245736063,-0.3877391328165286,0.4688987967005977
BRA,Brazil,2007,-2.9707863529624934,12.473353361110167,107.81396711278623,97.35374455955107,5.664819732992133,3.6009286720588625,29.45082439949888,2757.3995091168945,11.198450674492682,2.911625078893688,309.72420772435447,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.2203480102334191,-0.4619056783376251,-0.012059779170369683,-0.543544872356564,-0.12964682663337979,0.17363211040850465
BRA,Brazil,2008,-1.3568961391269143,7.112245472402244,124.72335774073373,116.06429483348546,3.636431054732004,-2.821236722237686,26.129053189443685,2514.8429805950295,12.295816406931609,2.3741650427839365,275.99177968666146,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.3660505255173693,-0.6060089310519834,0.19775669496771828,-0.170999460563115,0.07681629550720362,-0.35190635069467346
BRA,Brazil,2009,1.8683860816735898,7.7931757181533685,124.13092982170909,94.30088199483238,3.4352751322730866,3.027495877555546,30.46701044499894,2952.3931929020264,14.116743174014692,-1.041580136866882,107.74358359342506,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.11337721667186035,0.022311456019456083,0.3751695052535312,0.036634031478831,-0.07063626784862281,0.19800133149637478
BRA,Brazil,2010,0.8068030182303487,8.688028670310088,118.61626975933511,79.95383071748428,2.036982493015356,0.9199330123505856,32.06231091386779,3755.868665259004,14.52816492061167,1.7340213368534663,350.758522408963,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.4298466308806174,-0.681623031604603,0.7282456993743502,0.5157299437791882,0.12633607658364523,-0.45334835479829233
BRA,Brazil,2011,1.3528120905721983,11.886695774168738,98.24094894231078,93.34309997799396,4.605463607934311,-0.2159004893917194,20.25010223951051,2895.1818750340403,12.599652217950291,4.139533678363746,126.44927209295534,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.28160981017087977,0.1282852566711803,-0.08447743724039491,0.4503149055191734,0.25794986755836197,-0.08580164153718457
BRA,Brazil,2012,0.2933378450731823,10.192001542698975,108.80400244889087,80.96330317126542,6.044463471253216,1.6853660034599314,,4407.59950037205,12.773623213846914,3.1759698592223224,141.59415968233398,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.16894334771225805,-0.5754541731710058,0.6825786369877375,0.522197574381468,0.8289777233282865,0.6500409404831371
BRA,Brazil,2013,-1.4106232385729813,9.89907231533404,,91.59795157658658,3.958115011478182,3.1727355721185724,27.734019954321386,4157.984708910836,12.780352894496007,3.2453110922456334,232.68343161852394,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.06178719802451023,0.42703303527543374,0.5356155571500736,0.2822459797052115,0.17611707662993448,-0.08550088463480535
BRA,Brazil,2014,1.6244932594231716,4.589419336515097,110.3141876705783,97.89255542098272,4.461565963146456,-0.13210329323602193,28.98904412765704,4633.12224769826,12.449134535346264,0.014334089113245074,200.3687556511315,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.5774924137548668,-0.28312698498814726,0.7437439070052098,0.16009246795561266,-0.11853356004281723,0.5289235007386849
BRA,Brazil,2015,0.11841757513441636,8.669485515713237,125.02850096522644,91.34325446596468,4.201645714325153,-2.268989659083513,34.83291892625516,2683.9989085913694,13.093308389054465,-0.9225069316908279,295.88600343768616,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.23318025256476385,-0.1254812212055874,-0.3544149225776527,-0.22024350302821946,-0.17682623453427415,-0.20346430522848602
BRA,Brazil,2016,-2.4656602568936097,6.62884636508,108.71968486039059,109.96287114964001,3.7085912755685198,2.646426424114071,34.714097600460946,2784.870794580121,14.49061833855649,4.992295666964792,615.308514500092,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.7404366105717641,-0.5597254202972357,-0.2229033073607346,0.11573237190865257,-0.014321303637856164,-0.4750994037045425
BRA,Brazil,2017,0.36715816990128325,6.735334191715143,108.04601150504054,94.95367541171586,3.275895160019828,-2.0832820904260148,32.50925152045414,3389.527028460099,14.400341193389876,3.8234222136140272,214.32397007693478,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.08789055040375124,-0.1892229434425501,-0.08332474556294073,0.001102918240942996,0.0980423825657842,-0.019348799405232833
BRA,Brazil,2018,2.1081613819704863,6.611238214827274,110.14949478221656,81.17858042883637,4.076927709728791,-0.5012225619170644,35.50309486794325,4151.405975514346,14.128181525365896,1.0196461665411478,370.6424575985056,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.26809327632074814,-0.23204110753613108,0.28088293766307726,0.3147255019623012,-0.49131601128481317,0.1405567327241245
BRA,Brazil,2019,-0.09128786824510937,8.826247411146953,120.43770973805144,107.91357946271859,3.6058492363028254,0.8860289405520334,19.41998311044158,2525.2225311935317,13.919984418351776,1.5412202032922904,191.04469737534222,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.48346228411521963,-0.341313962700448,0.09536390555833213,0.27372532016791523,0.17577968452553672,0.5027128516101151
BRA,Brazil,2020,2.5345883875068216,,100.2529630513078,96.93217326124791,5.922558656931046,-5.363046870199982,35.59225360226149,3484.6105336029113,13.758456402392133,6.471037662289824,133.35903503241445,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.14751058257785568,-0.21748938929397194,0.07878173129385875,-0.18242238518386325,-0.7916226254483174,-0.2726856842379938
BRA,Brazil,2021,0.08886606354217808,2.992896455262101,108.48147208175224,88.11321265357172,3.5170080935874726,0.7101155948180506,27.19153180683345,4871.517050600922,13.762865564997735,-2.1528048301301514,112.81822681785322,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.09243645755081127,-0.2333965310530765,-0.3386832127761003,0.5236133038906876,0.4820002211028072,-0.053383054096120874
BRA,Brazil,2022,2.044005270148279,5.012642604125726,109.41216589739354,85.90176473104574,3.980794509032524,-1.6531029918896758,19.385642000315393,3678.5147819006675,13.423455749820215,1.946626922324762,117.57079168669668,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.47500022736741676,-0.367518807759541,-0.08088021972178233,-0.09666575775971237,0.5406047750633776,0.006722864094227288
BRA,Brazil,2023,1.109444623437725,8.153376569494432,119.67381202740572,98.10052774032478,1.8167978388997374,-1.6220712472525416,29.908035286402743,3130.403361319833,13.586902756806342,0.14720153552136495,271.1830197159909,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.37552352055007304,-0.3630152874506343,0.35087419923388324,-0.3880928536527879,-0.39530043552870037,-0.23572473776946276
CHN,China,2000,3.1641887340296995,,97.62047417977854,67.69394880420737,5.364814922648478,0.9002546369135767,49.37885755800046,7956.28772681385,4.642356294119998,1.8067407361308363,39.880370128445406,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,-0.34968609624044655,,0.8044316221748286,0.7298555749947044,1.0576129050024474,0.6501531354438447
CHN,China,2001,1.324076326285061,5.491987506109056,94.22893478710404,70.34605367169895,5.40985434164679,1.5786858565064037,37.552979423450005,8150.292657567912,4.726687840793183,3.135249869765752,36.318983179459224,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.32514710595564184,0.21449988337334716,0.6511287553478108,0.07165619347585583,0.7167026061934172,0.8187962751137843
CHN,China,2002,0.7736349736884662,,111.24757564841639,81.05368328605988,3.972721102042065,2.3721193501682065,45.32377072507624,7581.65239561184,4.62032064014529,-2.6932822784983586,51.0670155543536,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.390135370470182,0.5531298858570413,0.5218457257850113,0.8617369671076986,0.24678894388205286,0.35228281226291996
CHN,China,2003,1.694993534354976,4.858375402477861,98.85839253634524,72.6017509422736,7.731693468619307,4.746909833608438,44.017396772301844,7028.428039031523,4.294258488062921,-5.870710974170123,54.972538657635866,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.8003520791629556,-0.010127359083735299,0.576090082134013,0.8636467112622683,0.18834646502469432,0.2839196087677942
CHN,China,2004,1.553433952991309,11.1230817178987,72.99800238668254,97.48817938818912,3.7860308053312774,2.5984292208633475,39.19752486437263,6657.102887421243,4.629626081094544,-1.207500071831261,88.5007057918084,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.7868600859754808,0.6104918059596918,0.8367113866901522,0.355879087043594,0.44284568145967057,0.7304617078551916
CHN,China,2005,2.7186711727640214,5.02164084884588,85.83892591438881,78.75201830407082,4.673306247391491,1.7120079651114783,26.3417809304501,5852.686150996096,4.450229845331815,-0.7074919672331113,123.26317017359122,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.4190186805711686,0.8582923136511074,0.4700071864031701,0.6082253557526718,0.36316781495221384,0.9920497013403843
CHN,China,2006,1.8728741960194433,6.86768106241912,97.0937002940321,71.13730346308411,7.696906195995263,4.575854442130609,37.608247211271355,10042.667403004994,4.718249110456532,-1.6017078057307907,51.05307088995472,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,1.0648025928881417,0.033703608094125204,0.5559519245775142,1.063322017881929,0.8102922509529199,0.3794865638098424
CHN,China,2007,1.9787289379467174,6.117009542405169,,73.85287847315735,5.752898345734885,3.000668616548081,46.52563122929925,8847.531835003845,4.581998894182946,-0.5539860521897456,45.5545278042425,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.8431475448424555,0.756059593925948,1.2034857607522436,0.9526799993883109,0.7760908230905041,1.2959400659402105
CHN,China,2008,2.9379697975620105,8.049692446911822,103.31185009665603,74.22744773621912,5.4978454573046065,5.468812786082474,29.408097877961062,7274.021617305283,4.662457717688807,-3.857290863602433,56.448807878934815,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.930159723458846,0.1830969618779377,0.6192541357604138,0.3017480060709418,1.1962500810376286,0.5614290481103867
CHN,China,2009,4.715316168945096,4.135289535647498,99.95070527370075,78.0404742026666,6.749012645955373,4.155452431005909,48.334465799539345,9077.797354272414,4.945775384538185,2.1263917341550957,63.913264566720365,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.6261771605609358,-0.006433087902367074,1.188184498175654,0.4245988202320634,1.284346012475988,0.8196409306469528
CHN,China,2010,1.9594917408946173,8.85366665335308,82.21579478695641,78.54857035926581,6.749517650185985,2.52794873306885,36.70925344078928,9636.357006756178,4.900661245672365,-3.0588700123911305,29.73536888988216,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.6501298342097899,-0.012325761593373175,0.7701382785169394,1.1745498425324439,0.422395637344973,0.666478349690553
CHN,China,2011,6.481193233130855,4.75010221927121,82.34779014999128,72.901622380459,6.855548118700376,0.8070324978369579,33.21431414201702,11108.222862183768,5.096454015335014,1.0094905633212201,44.25470166073503,synthetic_demo_only,SYNTHETIC DEMO DATA — generated by scripts/make_sample_data.py. NOT real sovereign ratings. Do not use for empirical conclusions.,0.314730678290068,0.2440580596765448,0.3251024759621951,1.3017564999719742,0.7613189398137281,0.5934070754599114
